run_id	model	arm	task	trial	resolved	failure_mode	in_tok	out_tok	agent_sec
north-mini-code-1.0_q4_k_m-ctx256k-agentic-thinkon-n2-094909	north-mini-code-1.0_q4_k_m-ctx256k-agentic	thinkon	fix-permissions	fix-permissions.1-of-2.north-mini-code-1.0_q4_k_m-ctx256k-agentic-thinkon-n2-094909	True	unset	n/a	n/a	39.547151
north-mini-code-1.0_q4_k_m-ctx256k-agentic-thinkon-n2-094909	north-mini-code-1.0_q4_k_m-ctx256k-agentic	thinkon	fix-permissions	fix-permissions.2-of-2.north-mini-code-1.0_q4_k_m-ctx256k-agentic-thinkon-n2-094909	False	unset	n/a	n/a	131.988822
occamy-1.0_q5km-ctx256k-agentic-thinkon-n1-152135	occamy-1.0_q5km-ctx256k-agentic	thinkon	git-multibranch	git-multibranch.1-of-1.occamy-1.0_q5km-ctx256k-agentic-thinkon-n1-152135	False	unset	n/a	n/a	71.036224
occamy-1.0_q5km-ctx256k-agentic-thinkon-n1-152135	occamy-1.0_q5km-ctx256k-agentic	thinkon	modernize-fortran-build	modernize-fortran-build.1-of-1.occamy-1.0_q5km-ctx256k-agentic-thinkon-n1-152135	False	unset	n/a	n/a	38.478524
occamy-1.0_q5km-ctx256k-agentic-thinkon-n1-152135	occamy-1.0_q5km-ctx256k-agentic	thinkon	fix-permissions	fix-permissions.1-of-1.occamy-1.0_q5km-ctx256k-agentic-thinkon-n1-152135	True	unset	n/a	n/a	25.068238
occamy-1.0_q5km-ctx256k-agentic-thinkon-n1-152135	occamy-1.0_q5km-ctx256k-agentic	thinkon	fix-git	fix-git.1-of-1.occamy-1.0_q5km-ctx256k-agentic-thinkon-n1-152135	False	unset	n/a	n/a	32.761836
occamy-1.0_q5km-ctx256k-agentic-thinkon-n1-152135	occamy-1.0_q5km-ctx256k-agentic	thinkon	nginx-request-logging	nginx-request-logging.1-of-1.occamy-1.0_q5km-ctx256k-agentic-thinkon-n1-152135	False	unset	n/a	n/a	123.123726
occamy-1.0_q5km-ctx256k-agentic-thinkon-n1-152135	occamy-1.0_q5km-ctx256k-agentic	thinkon	oom	oom.1-of-1.occamy-1.0_q5km-ctx256k-agentic-thinkon-n1-152135	False	unset	n/a	n/a	122.357304
occamy-1.0_q5km-ctx256k-agentic-thinkon-n1-152135	occamy-1.0_q5km-ctx256k-agentic	thinkon	polyglot-c-py	polyglot-c-py.1-of-1.occamy-1.0_q5km-ctx256k-agentic-thinkon-n1-152135	False	agent_timeout	n/a	n/a	660.122001
occamy-1.0_q5km-ctx256k-agentic-thinkon-n1-152135	occamy-1.0_q5km-ctx256k-agentic	thinkon	fibonacci-server	fibonacci-server.1-of-1.occamy-1.0_q5km-ctx256k-agentic-thinkon-n1-152135	True	unset	n/a	n/a	68.646149
occamy-1.0_q5km-ctx256k-agentic-thinkon-n1-152135	occamy-1.0_q5km-ctx256k-agentic	thinkon	openssl-selfsigned-cert	openssl-selfsigned-cert.1-of-1.occamy-1.0_q5km-ctx256k-agentic-thinkon-n1-152135	True	unset	n/a	n/a	61.00529
occamy-1.0_q5km-ctx256k-agentic-thinkon-n1-152135	occamy-1.0_q5km-ctx256k-agentic	thinkon	csv-to-parquet	csv-to-parquet.1-of-1.occamy-1.0_q5km-ctx256k-agentic-thinkon-n1-152135	True	unset	n/a	n/a	60.05405
occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	occamy-1.0_q5km-ctx256k-agentic	thinkon	git-multibranch	git-multibranch.1-of-2.occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	False	unset	n/a	n/a	198.674757
occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	occamy-1.0_q5km-ctx256k-agentic	thinkon	git-multibranch	git-multibranch.2-of-2.occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	False	unset	n/a	n/a	170.236989
occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	occamy-1.0_q5km-ctx256k-agentic	thinkon	modernize-fortran-build	modernize-fortran-build.1-of-2.occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	True	unset	n/a	n/a	101.226606
occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	occamy-1.0_q5km-ctx256k-agentic	thinkon	modernize-fortran-build	modernize-fortran-build.2-of-2.occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	False	unset	n/a	n/a	25.501006
occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	occamy-1.0_q5km-ctx256k-agentic	thinkon	fix-permissions	fix-permissions.1-of-2.occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	True	unset	n/a	n/a	42.963153
occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	occamy-1.0_q5km-ctx256k-agentic	thinkon	fix-permissions	fix-permissions.2-of-2.occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	True	unset	n/a	n/a	73.44769
occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	occamy-1.0_q5km-ctx256k-agentic	thinkon	nginx-request-logging	nginx-request-logging.1-of-2.occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	False	unset	n/a	n/a	110.571687
occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	occamy-1.0_q5km-ctx256k-agentic	thinkon	nginx-request-logging	nginx-request-logging.2-of-2.occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	False	unset	n/a	n/a	72.465174
occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	occamy-1.0_q5km-ctx256k-agentic	thinkon	openssl-selfsigned-cert	openssl-selfsigned-cert.1-of-2.occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	True	unset	n/a	n/a	92.946489
occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	occamy-1.0_q5km-ctx256k-agentic	thinkon	openssl-selfsigned-cert	openssl-selfsigned-cert.2-of-2.occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	True	unset	n/a	n/a	52.077418
occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	occamy-1.0_q5km-ctx256k-agentic	thinkon	fibonacci-server	fibonacci-server.1-of-2.occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	False	unset	n/a	n/a	84.665025
occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	occamy-1.0_q5km-ctx256k-agentic	thinkon	fibonacci-server	fibonacci-server.2-of-2.occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	False	unset	n/a	n/a	68.695391
occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	occamy-1.0_q5km-ctx256k-agentic	thinkon	polyglot-c-py	polyglot-c-py.1-of-2.occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	False	agent_timeout	n/a	n/a	660.215505
occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	occamy-1.0_q5km-ctx256k-agentic	thinkon	polyglot-c-py	polyglot-c-py.2-of-2.occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	False	agent_timeout	n/a	n/a	660.202475
occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	occamy-1.0_q5km-ctx256k-agentic	thinkon	oom	oom.1-of-2.occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	False	unset	n/a	n/a	100.19317
occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	occamy-1.0_q5km-ctx256k-agentic	thinkon	oom	oom.2-of-2.occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	False	unset	n/a	n/a	78.363978
occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	occamy-1.0_q5km-ctx256k-agentic	thinkon	fix-git	fix-git.1-of-2.occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	False	unset	n/a	n/a	58.880772
occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	occamy-1.0_q5km-ctx256k-agentic	thinkon	fix-git	fix-git.2-of-2.occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	True	unset	n/a	n/a	81.05483
occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	occamy-1.0_q5km-ctx256k-agentic	thinkon	csv-to-parquet	csv-to-parquet.1-of-2.occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	True	unset	n/a	n/a	79.964241
occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	occamy-1.0_q5km-ctx256k-agentic	thinkon	csv-to-parquet	csv-to-parquet.2-of-2.occamy-1.0_q5km-ctx256k-agentic-thinkon-n2-154641	False	parse_error	n/a	n/a	567.376221
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n1-100446	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	git-multibranch	git-multibranch.1-of-1.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n1-100446	False	agent_timeout	n/a	n/a	584.468855
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n1-100446	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	oom	oom.1-of-1.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n1-100446	False	unset	n/a	n/a	92.407536
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n1-100446	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	csv-to-parquet	csv-to-parquet.1-of-1.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n1-100446	True	unset	n/a	n/a	61.606945
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n1-100446	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	modernize-fortran-build	modernize-fortran-build.1-of-1.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n1-100446	True	unset	n/a	n/a	50.257592
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n1-100446	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	fibonacci-server	fibonacci-server.1-of-1.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n1-100446	False	unset	n/a	n/a	82.523034
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n1-100446	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	nginx-request-logging	nginx-request-logging.1-of-1.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n1-100446	False	unset	n/a	n/a	58.533864
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n1-100446	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	fix-permissions	fix-permissions.1-of-1.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n1-100446	True	unset	n/a	n/a	30.80489
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n1-100446	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	polyglot-c-py	polyglot-c-py.1-of-1.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n1-100446	False	agent_timeout	n/a	n/a	570.266579
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n1-100446	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	openssl-selfsigned-cert	openssl-selfsigned-cert.1-of-1.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n1-100446	True	unset	n/a	n/a	93.268239
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n1-100446	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	fix-git	fix-git.1-of-1.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n1-100446	False	unset	n/a	n/a	79.422899
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	git-multibranch	git-multibranch.1-of-2.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	False	agent_timeout	n/a	n/a	595.346878
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	git-multibranch	git-multibranch.2-of-2.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	False	unset	n/a	n/a	417.425441
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	polyglot-c-py	polyglot-c-py.1-of-2.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	False	agent_timeout	n/a	n/a	436.389041
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	polyglot-c-py	polyglot-c-py.2-of-2.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	False	unset	n/a	n/a	264.408168
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	modernize-fortran-build	modernize-fortran-build.1-of-2.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	False	unset	n/a	n/a	48.999973
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	modernize-fortran-build	modernize-fortran-build.2-of-2.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	True	unset	n/a	n/a	41.265329
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	fix-permissions	fix-permissions.1-of-2.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	True	unset	n/a	n/a	27.313578
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	fix-permissions	fix-permissions.2-of-2.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	True	unset	n/a	n/a	21.218038
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	fibonacci-server	fibonacci-server.1-of-2.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	False	unset	n/a	n/a	71.064916
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	fibonacci-server	fibonacci-server.2-of-2.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	False	unset	n/a	n/a	53.954281
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	openssl-selfsigned-cert	openssl-selfsigned-cert.1-of-2.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	True	unset	n/a	n/a	98.768993
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	openssl-selfsigned-cert	openssl-selfsigned-cert.2-of-2.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	False	unset	n/a	n/a	82.423477
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	csv-to-parquet	csv-to-parquet.1-of-2.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	True	unset	n/a	n/a	99.502593
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	csv-to-parquet	csv-to-parquet.2-of-2.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	True	unset	n/a	n/a	87.171269
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	fix-git	fix-git.1-of-2.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	False	unset	n/a	n/a	82.835492
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	fix-git	fix-git.2-of-2.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	True	unset	n/a	n/a	74.880514
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	oom	oom.1-of-2.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	False	unset	n/a	n/a	80.274512
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	oom	oom.2-of-2.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	False	unset	n/a	n/a	90.837963
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	nginx-request-logging	nginx-request-logging.1-of-2.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	False	unset	n/a	n/a	104.957871
ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	ornith-1.5-35b_q5km-ctx256k-agentic	thinkon	nginx-request-logging	nginx-request-logging.2-of-2.ornith-1.5-35b_q5km-ctx256k-agentic-thinkon-n2-103716	False	unset	n/a	n/a	101.427966
ornith_35b-ctx256k-agentic-n1-115144	ornith_35b-ctx256k-agentic	r1-mixed	git-multibranch	git-multibranch.1-of-1.ornith_35b-ctx256k-agentic-n1-115144	False	unset	n/a	n/a	79.358783
ornith_35b-ctx256k-agentic-n1-115144	ornith_35b-ctx256k-agentic	r1-mixed	nginx-request-logging	nginx-request-logging.1-of-1.ornith_35b-ctx256k-agentic-n1-115144	False	unset	n/a	n/a	43.87402
ornith_35b-ctx256k-agentic-n1-115144	ornith_35b-ctx256k-agentic	r1-mixed	polyglot-c-py	polyglot-c-py.1-of-1.ornith_35b-ctx256k-agentic-n1-115144	False	agent_timeout	n/a	n/a	409.999827
ornith_35b-ctx256k-agentic-n1-115144	ornith_35b-ctx256k-agentic	r1-mixed	openssl-selfsigned-cert	openssl-selfsigned-cert.1-of-1.ornith_35b-ctx256k-agentic-n1-115144	False	unset	n/a	n/a	50.559401
ornith_35b-ctx256k-agentic-n1-115144	ornith_35b-ctx256k-agentic	r1-mixed	oom	oom.1-of-1.ornith_35b-ctx256k-agentic-n1-115144	False	unset	n/a	n/a	77.072008
ornith_35b-ctx256k-agentic-n1-115144	ornith_35b-ctx256k-agentic	r1-mixed	modernize-fortran-build	modernize-fortran-build.1-of-1.ornith_35b-ctx256k-agentic-n1-115144	True	unset	n/a	n/a	43.678562
ornith_35b-ctx256k-agentic-n1-115144	ornith_35b-ctx256k-agentic	r1-mixed	fibonacci-server	fibonacci-server.1-of-1.ornith_35b-ctx256k-agentic-n1-115144	False	unset	n/a	n/a	49.684267
ornith_35b-ctx256k-agentic-n1-115144	ornith_35b-ctx256k-agentic	r1-mixed	fix-permissions	fix-permissions.1-of-1.ornith_35b-ctx256k-agentic-n1-115144	True	unset	n/a	n/a	29.548984
ornith_35b-ctx256k-agentic-n1-115144	ornith_35b-ctx256k-agentic	r1-mixed	csv-to-parquet	csv-to-parquet.1-of-1.ornith_35b-ctx256k-agentic-n1-115144	True	unset	n/a	n/a	62.382804
ornith_35b-ctx256k-agentic-n1-115144	ornith_35b-ctx256k-agentic	r1-mixed	fix-git	fix-git.1-of-1.ornith_35b-ctx256k-agentic-n1-115144	False	unset	n/a	n/a	32.717879
qwen3.6_35b-a3b-q4_k_m-agentic-n1-104805	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	git-multibranch	git-multibranch.1-of-1.qwen3.6_35b-a3b-q4_k_m-agentic-n1-104805	False	unset	n/a	n/a	142.808115
qwen3.6_35b-a3b-q4_k_m-agentic-n1-104805	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	oom	oom.1-of-1.qwen3.6_35b-a3b-q4_k_m-agentic-n1-104805	False	unset	n/a	n/a	110.857848
qwen3.6_35b-a3b-q4_k_m-agentic-n1-104805	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	csv-to-parquet	csv-to-parquet.1-of-1.qwen3.6_35b-a3b-q4_k_m-agentic-n1-104805	True	unset	n/a	n/a	320.685181
qwen3.6_35b-a3b-q4_k_m-agentic-n1-104805	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	modernize-fortran-build	modernize-fortran-build.1-of-1.qwen3.6_35b-a3b-q4_k_m-agentic-n1-104805	True	unset	n/a	n/a	48.57681
qwen3.6_35b-a3b-q4_k_m-agentic-n1-104805	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	fibonacci-server	fibonacci-server.1-of-1.qwen3.6_35b-a3b-q4_k_m-agentic-n1-104805	True	unset	n/a	n/a	64.018117
qwen3.6_35b-a3b-q4_k_m-agentic-n1-104805	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	fix-git	fix-git.1-of-1.qwen3.6_35b-a3b-q4_k_m-agentic-n1-104805	False	unset	n/a	n/a	46.487726
qwen3.6_35b-a3b-q4_k_m-agentic-n1-104805	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	nginx-request-logging	nginx-request-logging.1-of-1.qwen3.6_35b-a3b-q4_k_m-agentic-n1-104805	False	unset	n/a	n/a	304.546443
qwen3.6_35b-a3b-q4_k_m-agentic-n1-104805	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	fix-permissions	fix-permissions.1-of-1.qwen3.6_35b-a3b-q4_k_m-agentic-n1-104805	True	unset	n/a	n/a	40.041133
qwen3.6_35b-a3b-q4_k_m-agentic-n1-104805	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	polyglot-c-py	polyglot-c-py.1-of-1.qwen3.6_35b-a3b-q4_k_m-agentic-n1-104805	False	agent_timeout	n/a	n/a	660.05697
qwen3.6_35b-a3b-q4_k_m-agentic-n1-104805	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	openssl-selfsigned-cert	openssl-selfsigned-cert.1-of-1.qwen3.6_35b-a3b-q4_k_m-agentic-n1-104805	True	unset	n/a	n/a	68.717404
qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	git-multibranch	git-multibranch.1-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	False	unset	n/a	n/a	224.500102
qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	git-multibranch	git-multibranch.2-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	False	unset	n/a	n/a	183.743185
qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	csv-to-parquet	csv-to-parquet.1-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	True	unset	n/a	n/a	322.523187
qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	csv-to-parquet	csv-to-parquet.2-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	True	unset	n/a	n/a	318.374434
qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	fix-permissions	fix-permissions.1-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	True	unset	n/a	n/a	43.199064
qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	fix-permissions	fix-permissions.2-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	True	unset	n/a	n/a	36.967648
qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	fix-git	fix-git.1-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	False	unset	n/a	n/a	48.004104
qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	fix-git	fix-git.2-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	False	unset	n/a	n/a	42.886111
qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	oom	oom.1-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	True	unset	n/a	n/a	163.90939
qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	oom	oom.2-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	False	unset	n/a	n/a	82.458778
qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	openssl-selfsigned-cert	openssl-selfsigned-cert.1-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	True	unset	n/a	n/a	98.404405
qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	openssl-selfsigned-cert	openssl-selfsigned-cert.2-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	True	unset	n/a	n/a	48.103958
qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	polyglot-c-py	polyglot-c-py.1-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	False	agent_timeout	n/a	n/a	660.218874
qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	polyglot-c-py	polyglot-c-py.2-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	False	agent_timeout	n/a	n/a	660.208023
qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	modernize-fortran-build	modernize-fortran-build.1-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	True	unset	n/a	n/a	47.60402
qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	modernize-fortran-build	modernize-fortran-build.2-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	True	unset	n/a	n/a	41.667277
qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	nginx-request-logging	nginx-request-logging.1-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	False	unset	n/a	n/a	306.036038
qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	nginx-request-logging	nginx-request-logging.2-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	False	unset	n/a	n/a	302.525458
qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	fibonacci-server	fibonacci-server.1-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	True	unset	n/a	n/a	82.947891
qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	qwen3.6_35b-a3b-q4_k_m-agentic	r1-mixed	fibonacci-server	fibonacci-server.2-of-2.qwen3.6_35b-a3b-q4_k_m-agentic-n2-141739	True	unset	n/a	n/a	66.427588
qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n1-141719	qwen3.6_35b-a3b-q4_k_m-agentic	thinkon	git-multibranch	git-multibranch.1-of-1.qwen3.6_35b-a3b-q4_k_m-agentic-thinkon-n1-141719	False	unset	n/a	n/a	334.040033
